Epoch,Train_Loss,Train_Accuracy,Test_Loss,Test_Accuracy,Epoch_Time_s,Cumulative_Time_s
1,1.483729589850672,58.014112903225815,0.6649084227580216,78.47782258064517,22.49453115463257,22.49453115463257
2,0.5591553915892878,82.7116935483871,0.7636572450940167,77.06653225806451,23.08039355278015,45.57492470741272
3,0.4176136250457456,87.34879032258065,0.48211259569882625,83.41733870967742,23.16905951499939,68.74398422241211
4,0.3306256516446029,89.41532258064517,0.5067516160941581,83.97177419354838,23.16401505470276,91.90799927711487
5,0.2793139727605927,90.37298387096774,0.454677460463274,85.98790322580645,22.98532223701477,114.89332151412964
6,0.27238807863285464,92.03629032258065,0.39675335729290023,87.04637096774194,22.636483192443848,137.5298047065735
7,0.2193752537451444,93.29637096774194,0.4514061775919418,86.18951612903226,22.835771799087524,160.365576505661
8,0.2162147116877379,93.09475806451613,0.3888336761771033,88.10483870967742,22.481126070022583,182.8467025756836
9,0.19224359701958396,93.95161290322581,0.46302185074684177,85.78629032258065,22.634156465530396,205.480859041214
10,0.18050364936671912,94.60685483870968,0.4815700238285635,86.18951612903226,22.545238733291626,228.02609777450562
11,0.19168320496476465,93.8508064516129,0.40453611659153643,88.81048387096774,22.802329778671265,250.82842755317688
12,0.11410434437435,96.42137096774194,0.31879185107033164,90.82661290322581,22.6622576713562,273.4906852245331
13,0.11825535990177624,96.42137096774194,0.3889164483905094,89.46572580645162,23.562880039215088,297.05356526374817
14,0.12818994098192743,95.76612903225806,0.41651090123737194,87.85282258064517,23.56384563446045,320.6174108982086
15,0.12329611871691962,96.67338709677419,0.5131244593761245,86.54233870967742,22.743939638137817,343.36135053634644
16,0.10869246049814167,96.92540322580645,0.6627123200803087,84.4758064516129,22.55059003829956,365.911940574646
17,0.10591267696731994,96.67338709677419,0.5711039594788887,85.78629032258065,22.53848433494568,388.4504249095917
18,0.11194860951734646,96.16935483870968,0.4113784302714756,88.40725806451613,22.567299604415894,411.01772451400757
19,0.09969844265029795,97.02620967741935,0.4875485550529858,87.34879032258065,22.742032527923584,433.75975704193115
20,0.09091408733999537,97.07661290322581,0.4276865022808095,88.10483870967742,22.94518232345581,456.70493936538696
21,0.0779257677871013,97.63104838709677,0.49279211098391607,87.04637096774194,22.547120332717896,479.25205969810486
22,0.07964472999540909,96.875,0.47189525973898994,88.10483870967742,22.79154109954834,502.0436007976532
23,0.09220559678731426,97.22782258064517,0.42701280641675465,88.05443548387096,22.56129765510559,524.6048984527588
24,0.08069298209832801,97.32862903225806,0.4874811985578309,87.29838709677419,22.791186332702637,547.3960847854614
25,0.059889441213360234,98.03427419354838,0.4161681323659298,89.0625,22.901983737945557,570.298068523407
26,0.048671835658399595,98.63911290322581,0.4428672737456714,88.81048387096774,22.582353353500366,592.8804218769073
27,0.06673793884504947,98.08467741935483,0.48162492503325344,87.85282258064517,22.710710048675537,615.5911319255829
28,0.0648949473810893,97.83266129032258,0.45778562448430743,88.30645161290323,23.638930559158325,639.2300624847412
29,0.05413848989372773,98.28629032258065,0.38213303449453867,90.37298387096774,22.816155910491943,662.0462183952332
30,0.04211045101645493,98.5383064516129,0.38765535232354403,89.51612903225806,22.764030694961548,684.8102490901947
31,0.032128355923979994,99.04233870967742,0.4062458500130091,89.1633064516129,22.912981271743774,707.7232303619385
32,0.04431322071843991,98.63911290322581,0.47169779071823686,88.81048387096774,22.540860891342163,730.2640912532806
33,0.04124898308955674,98.63911290322581,0.4807998468107789,88.15524193548387,23.175899267196655,753.4399905204773
34,0.034611363442719825,99.04233870967742,0.4751229586037381,88.05443548387096,22.76269292831421,776.2026834487915
35,0.03802625091198171,98.63911290322581,0.48456029682197443,88.81048387096774,22.839859008789062,799.0425424575806
36,0.03113268385641277,98.99193548387096,0.43790702519259544,89.91935483870968,22.709623336791992,821.7521657943726
37,0.02629751981482015,99.24395161290323,0.5336748310951517,88.05443548387096,22.952439546585083,844.7046053409576
38,0.024624358683321326,99.39516129032258,0.5058287991729128,88.86088709677419,22.575533390045166,867.2801387310028
39,0.03136916129921202,99.04233870967742,0.465428009834491,89.21370967741935,22.822750568389893,890.1028892993927
40,0.020455037876907285,99.39516129032258,0.48297727091848275,88.81048387096774,22.763033390045166,912.8659226894379
41,0.03798911507164444,99.09274193548387,0.4658981970137318,88.9616935483871,22.994842767715454,935.8607654571533
42,0.03405939890897923,99.19354838709677,0.44402313216127615,89.71774193548387,22.92407464981079,958.7848401069641
43,0.028541661798015178,99.24395161290323,0.46278636613480134,88.81048387096774,22.785720109939575,981.5705602169037
44,0.026524442608558362,99.24395161290323,0.45377056416234685,89.26411290322581,22.582677841186523,1004.1532380580902
45,0.025639668035212032,99.04233870967742,0.44821554627933513,89.36491935483872,22.736989498138428,1026.8902275562286
46,0.019207947711449028,99.39516129032258,0.4533360337323287,89.1633064516129,22.95417809486389,1049.8444056510925
47,0.016254838134984545,99.79838709677419,0.45075163489118053,89.21370967741935,22.778990030288696,1072.6233956813812
48,0.01756551513197689,99.34475806451613,0.45077085202682055,89.26411290322581,23.02064824104309,1095.6440439224243
49,0.030618566661066705,98.89112903225806,0.44948648711643696,89.26411290322581,22.78312087059021,1118.4271647930145
50,0.01602126800712393,99.74798387096774,0.44945062203675895,89.26411290322581,23.134382724761963,1141.5615475177765
