Epoch,Train_Loss,Train_Accuracy,SSC_Loss,Pseudo_Loss,Test_Loss,Test_Accuracy,Epoch_Time_s,Cumulative_Time_s
1,2.789751571993674,18.800403225806452,0.4143365578305337,0.0,2.5978859143872417,36.391129032258064,70.29477500915527,70.29477500915527
2,2.125497806456781,61.340725806451616,0.2391221310582853,0.0,2.0879026536018617,53.2258064516129,70.95365905761719,141.24843406677246
3,1.354268043271957,77.31854838709677,0.17656405606577474,0.0,1.6167505104695596,59.72782258064516,71.28439855575562,212.53283262252808
4,0.7560947643172357,85.8366935483871,0.1526540469738745,0.0,1.3861071770229647,61.743951612903224,71.2800190448761,283.8128516674042
5,0.5090679459033474,88.45766129032258,0.12437057284818541,0.0,1.2955071988605684,63.20564516129033,71.519939661026,355.3327913284302
6,0.5037121926584551,89.36491935483872,0.11652523399360719,3.0605560387334516,1.716677414073098,52.06653225806451,99.10948538780212,454.4422767162323
7,0.4572941129726748,90.12096774193549,0.11283004692485256,0.9280926758243192,1.4883232746393449,57.409274193548384,92.11774182319641,546.5600185394287
8,0.41046154547122216,91.33064516129032,0.1051668850404601,2.4778299793120353,1.732784536336699,49.29435483870967,97.54141068458557,644.1014292240143
9,0.3856987292247434,92.1875,0.09279824258579362,1.6907098091417743,1.763454022426759,48.08467741935484,95.79355096817017,739.8949801921844
10,0.36204423515066025,92.23790322580645,0.08885690569877625,1.8735657959215102,1.7608895994001819,48.13508064516129,96.12761044502258,836.022590637207
11,0.33479955600154016,93.09475806451613,0.10147371317350096,2.1683907662668536,1.7549006131387526,49.596774193548384,97.61478400230408,933.6373746395111
12,0.32735805213451385,93.34677419354838,0.09144627098594943,1.7590840146426232,1.7743526355874153,49.042338709677416,101.20237946510315,1034.8397541046143
13,0.2784408292462749,94.05241935483872,0.07421700872721211,1.6380884781960519,1.7458848328359666,51.159274193548384,100.90381145477295,1135.7435655593872
14,0.30798908563390853,93.6491935483871,0.07547088171685895,2.072602262420039,1.7842704730649148,52.016129032258064,95.15809535980225,1230.9016609191895
15,0.2871738282903548,94.65725806451613,0.06460540714643655,1.3024806707136092,1.688906753255475,55.19153225806451,92.54820036888123,1323.4498612880707
16,0.29725747170948214,93.39717741935483,0.07319495682754824,2.175509323996882,1.7562938121057325,53.0241935483871,96.1863694190979,1419.6362307071686
17,0.29675920115363214,94.50604838709677,0.07655697700477415,1.9806587138483602,1.7928207093669521,51.00806451612904,95.7580029964447,1515.3942337036133
18,0.26817567514315727,95.01008064516128,0.0681665041634152,2.112037813951892,1.8096815982172567,49.79838709677419,96.54549145698547,1611.9397251605988
19,0.26055431161676684,94.95967741935483,0.07058995451417661,1.9884339032634613,1.7642353239559359,52.16733870967742,96.76583456993103,1708.7055597305298
20,0.24945923794181116,94.90927419354838,0.06894636385503315,1.673035696629555,1.825028637724538,50.95766129032258,95.36542010307312,1804.070979833603
21,0.2482673820228346,95.01008064516128,0.0656468073927587,1.738341219963566,1.8888051702130226,48.840725806451616,94.98780846595764,1899.0587882995605
22,0.23877315499609517,95.81653225806451,0.06017611503240562,1.6021900465411525,1.8397234899382438,51.360887096774185,94.35244274139404,1993.4112310409546
23,0.2463283845253529,95.46370967741935,0.06872185653135661,1.845105629774832,1.8430070627120234,52.318548387096776,95.13844799995422,2088.549679040909
24,0.2257442100634498,95.61491935483872,0.05959394466011755,1.5591514379747453,1.8108000120809,53.67943548387096,94.78989386558533,2183.339572906494
25,0.24279679261869,95.46370967741935,0.06696322887775398,2.144243492234138,1.8911576828648966,51.4616935483871,96.94446611404419,2280.2840390205383
26,0.24321238131773087,94.15322580645162,0.06345129193317506,1.5696962129685186,1.8316142991665871,53.47782258064516,94.59276223182678,2374.876801252365
