Epoch,Train_CLS_Loss,Train_SAC_Loss,Test_Accuracy,Test_Loss,Conf_Threshold,Epoch_Time_s,Cumulative_Time_s
30,0.011871965691854712,0.005247517270967364,87.9,1.2924672064781189,0.7775510204081633,73.60860252380371,2229.143040895462
31,0.022534059223369696,0.0028260755091905594,90.0,0.9672626950740815,0.7836734693877552,72.15174055099487,2301.294781446457
32,0.036837099618511275,0.0029540712591260673,90.15,1.1302553930282593,0.789795918367347,73.10878229141235,2374.4035637378693
33,0.034475684794597325,0.0025686635840684174,90.8,0.8463110899925232,0.7959183673469388,72.97601771354675,2447.379581451416
34,0.010659031400515231,0.003349630307406187,90.25,0.8078378298282624,0.8020408163265306,72.98354411125183,2520.363125562668
35,0.008029214003792732,0.004559831960126758,91.5,0.7608721817731857,0.8081632653061225,73.75609397888184,2594.1192195415497
36,0.027653030931047397,0.005204096436500549,91.55,0.7573910822868347,0.8142857142857143,72.9965705871582,2667.115790128708
37,0.04462110818549991,0.011371193751692772,89.55,1.1145093514919282,0.8204081632653062,73.97879791259766,2741.0945880413055
38,0.03316251253359951,0.0021065447628498078,91.5,0.9341568801403045,0.826530612244898,70.61002969741821,2811.7046177387238
39,0.020705915042199194,0.00483230246626772,90.75,0.9252942252159119,0.8326530612244898,73.54923152923584,2885.2538492679596
40,0.015983607746253257,0.0023846342116594314,91.7,0.773318382024765,0.8387755102040817,72.75500059127808,2958.0088498592377
41,0.0042502406557323414,0.002683020830154419,91.55,0.8052551255226136,0.8448979591836735,70.91015815734863,3028.9190080165863
42,0.003917902704895823,0.002643436711281538,91.35,0.8681582016944885,0.8510204081632653,70.78021216392517,3099.6992201805115
43,0.005489856904692715,0.0032188522405922414,92.0,0.7077712936401367,0.8571428571428572,71.57139897346497,3171.2706191539764
44,0.004790784521101159,0.003956768848001957,92.3,0.6922958844900131,0.863265306122449,70.8853919506073,3242.1560111045837
45,0.025185407541343012,0.0028703671135008337,92.0,0.6464824837446213,0.8693877551020408,72.65054059028625,3314.80655169487
46,0.05035254084318876,0.011624044429510831,91.35,0.7972716438770294,0.8755102040816327,72.98753929138184,3387.794090986252
47,0.025019527821277733,0.0046667599380016325,92.65,0.6946483753919601,0.8816326530612245,70.60995721817017,3458.404048204422
48,0.008330193297966616,0.0021506248880177737,91.2,0.8570633412599563,0.8877551020408163,70.75350308418274,3529.1575512886047
49,0.022507525619410444,0.0009579512588679791,92.65,0.6814296592473984,0.8938775510204082,70.48943829536438,3599.646989583969
50,0.02819388004776556,0.0036934468150138853,92.4,0.8993119577169418,0.9,71.98220705986023,3671.6291966438293
